"","from_id","from_name","message","created_time","type","link","id","story","likes_count","comments_count","shares_count"
"1074","323864916940","The Galway Advertiser","Galway's freshest underground music nite Rhythm n' Groove takes place Friday the 9th March!
The launch night will take place on the top floor - Busker Brownes Bar & Kirbys Restaurant.
Donegal Dj Gavin Byrne plays a vinyl only mix retrospective of all things techno. From vintage techno grooves to the more obscure.
Over 4 hours of audio pleasure seamlessly crafted to make you move. 
So come along and check it out and why not bring your friends. 
One lucky dancer will WIN a skydive ticket to do a skydive over the 2nd most scenic airport strip in the world-Carrickfinn airport in lurrrvley Donegal!
Doors: 9.30 - 2am
Admission: €6
(A percentage of door takings are donated to charity)","2018-03-04T15:14:00+0000","photo","https://www.facebook.com/GalwayAdvertiser/photos/a.328718251940.152812.323864916940/10156299578851941/?type=3","323864916940_10156298265946941","The Galway Advertiser added 4 new photos.",2,1,0
"1075","323864916940","The Galway Advertiser","GMIT has confirmed that all its campuses will open on Monday morning as normal.","2018-03-04T12:20:51+0000","status",NA,"323864916940_10156304678916941",NA,50,28,12
"1076","323864916940","The Galway Advertiser",NA,"2018-03-04T00:59:26+0000","photo","https://www.facebook.com/poorclaresgalway/photos/a.297408593641679.63961.294097433972795/1606089412773584/?type=3","323864916940_10156303426811941","The Galway Advertiser shared Poor Clares Galway's post.",599,34,43
"1077","323864916940","The Galway Advertiser","Irish Water working in partnership with Galway County Council is restricting water supply to the Carna/Kilkieran, Roundstone, and Rós Muc water supplies tonight from 10pm until 9am tomorrow morning as well as the Laurencetown and Eyrecourt zones of the Ballinasloe Regional Water Supply. Unprecedented demand due to taps being left running is causing reservoir levels to drop. We are appealing to customers to turn off taps and check for leaks on their own properties and in holiday homes and unoccupied premises and to report them to Irish Water’s customer care helpline on 1850 278 278.
 
The Carraroe water supply was restored to customers today following water restrictions on the scheme yesterday and overnight. The reservoirs have filled sufficiently to allow supply to return however, due to increased demand restrictions will be in place again tonight and for the next few nights until demand regularises and the water treatment plant can meet the demand needs. It may take several hours for all sections of the network to get water supply once it is restored again in the morning. Water supply to the village and the nursing home is being maintained at all times.
 
Irish Water is grateful to Galway Fire Service who delivered bottled water out to Carraroe yesterday evening on behalf of the utility and the local fire service distributed it to vulnerable customers.
 
Across Co Galway customers are being advised that due to the extremely cold weather conditions and exceptionally high water demand, water treatment plants are struggling to keep up with supply demands. 
 
Customers are being asked to conserve water to avoid reservoirs emptying and water pressure to homes and businesses being affected.
 
Night time restrictions on the Tully and Letterfrack supplies has enabled the reservoirs to refill to some degree and full supply has been restored this morning. Irish Water would like to thank customers supplied by these schemes for adhering to our water conservation notice yesterday. There will be further restrictions on this scheme tonight.
 
A repair crew travelled to Inishbofin this morning (Saturday) to carry out repairs to a mechanical fault at the plant. The plant is back in production with limited capacity. There will be water restrictions in place tonight. Customers on the island are urged to conserve water. Bottled water was delivered to the island today.
 
Williamstown is suffering a major water supply issue due to a leak in the town. Leak repair crews were unable to find the leak today. Supply will be rotated to customers in the area over the coming days and customers will experience intermittent disruptions and/or loss of supply.
 
In East Galway customers are again urged to conserve water by turning off taps in properties and farm buildings, not running dishwashers or washing machines where possible and taking showers instead of baths.
 
Irish Water is appealing to any customers with external taps to ensure that these are securely turned off as we try to protect the levels of our reservoirs and secure drinking water for local communities. A continuous flow from an external tap over a 24 hour period could use the equivalent of the daily water usage of 40 households.
 
The following areas are experiencing low pressure and/or loss of supply due to an increase in demand and some issues at treatment plants: Kilkerrin/Moylough, Mountbellew, Dunmore/Glenamaddy, Ahascragh, Williamstown and Tuam.
 
Irish Water working in partnership with Galway County Council would like to apologise to customers for the inconvenience this is causing and assures customers that repairs will be completed as soon as possible. Irish Water would also like to thank the local authority staff for their efforts in keeping water supplies running in very difficult conditions.
 
Once further information is available we will issue another update. Updates will also be posted to the supply and service section of Irish Water’s website at www.water.ie/water-supply/supply-and-service-update/","2018-03-03T18:41:46+0000","link","http://www.water.ie/water-supply/supply-and-service-update/","323864916940_10156302555761941",NA,4,3,5
"1078","323864916940","The Galway Advertiser","Heading out tonight? Check out Shivers second birthday bash at Electric Garden & Theatre, where a cracking line up of DJs will be spinning the decks","2018-03-03T17:58:00+0000","link","http://www.advertiser.ie/galway/article/98867/shivers-second-birthday-electric","323864916940_10156292725466941",NA,0,0,0
"1079","323864916940","The Galway Advertiser","Galway County Council - Library Services Update 

The following Galway Public Libraries are open to the public today Saturday 3rd March 2018.
Galway City Main Library, Ballinasloe, Tuam, Clifden, Oranmore, An Spidéal and Oughterard opening normal hours.
Due to on-going snow and ice safety concerns for staff and public, other libraries normally scheduled to open this Saturday will remain closed. 
We will monitor and review the situation throughout the day. 
Roads conditions remain treacherous in many and extreme care is advised and many paths having icy conditions. 
Online services including ebooks and magazines available at http://www.galway.ie/en/services/library/onlinecoursesandresources
Member of the Public can contact 091-509338 up to 5.00pm today with further queries. 
www.galway.ie & follow @galwaycoco and @librariesgalway on Twitter.","2018-03-03T11:56:27+0000","link","http://www.galway.ie/en/services/library/onlinecoursesandresources","323864916940_10156301537681941",NA,2,0,0
"1080","323864916940","The Galway Advertiser","Irish Water is advising customers in Carraroe that water supply has been restored to customers today following water restrictions on the scheme. The reservoirs have filled sufficiently to allow supply to return however, due to increased demand restrictions will be in place again tonight and for the next few nights until demand regularises and the water treatment plant can meet the demand needs. It may take several hours for all sections of the network to get water supply. 
 
Water supply to the village and the nursing home is being maintained at all times.
Irish Water is grateful to Galway Fire Service who delivered bottled water out to Carraroe yesterday evening on behalf of the utility and the local fire service distributed it to vulnerable customers.
Across Co Galway customers are being advised that due to the extremely cold weather conditions and exceptionally high water demand, water treatment plants are struggling to keep up with supply demands. 
 
Customers are being asked to conserve water to avoid reservoirs emptying and water pressure to homes and businesses being affected.
 
Night time restrictions on the Tully and Letterfrack supplies has enabled the reservoirs to refill to some degree and full supply has been restored this morning. Irish Water would like to thank customers supplied by these schemes for adhering to our water conservation notice yesterday. There will be further restrictions on this scheme tonight.
 
Water levels on Inishbofin are critical following a mechanical failure at the water treatment plant. A repair crew travelled to the island this morning (Saturday) to carry out repairs. Customers on the island are urged to conserve water. Bottled water is available at Inishbofin pier from 12.30pm.
Williamstown is suffering a major water supply issue and leak repair crews will be undertaking work in the town today to try to restore supply. Customers in some areas supplied from Kilnalag Reservoir have no water at present. 
 
In East Galway customers are again urged to conserve water by turning off taps in properties and farm buildings, not running dishwashers or washing machines where possible and taking showers instead of baths.
 
The following areas are experiencing low pressure and/or loss of supply due to an increase in demand and some issues at treatment plants: Kilkerrin/Moylough, Mountbellew, Dunmore/Glenamaddy, Ahascragh, Williamstown and Tuam.
 
Irish Water working in partnership with Galway County Council would like to apologise to customers for the inconvenience this is causing and assures customers that repairs will be completed as soon as possible. Irish Water would also like to thank the local authority staff for their efforts in keeping water supplies running in very difficult conditions.
 
Once further information is available we will issue another update. Updates will also be posted to the supply and service section of Irish Water’s website at www.water.ie/water-supply/supply-and-service-update/","2018-03-03T11:55:55+0000","link","http://www.water.ie/water-supply/supply-and-service-update/","323864916940_10156301536811941",NA,1,0,1
"1081","323864916940","The Galway Advertiser","Status Update No. 6 – Galway County Council - Severe Weather Update 3rd Saturday March 2018 08.30am 

Road conditions remain treacherous especially in the East of the County and snow drifting has blocked roads in some areas. Driving conditions will continue to be hazardous for some time, so continued caution will be needed.
The council crews have been out since early morning and will continue to treat roads today expanding the treatment programme to more Regional and local roads and addressing localised road blockages. This work will continue through the weekend.
Members of the public can report issues relating to the current weather event at roads@galwaycoco.ie","2018-03-03T10:32:15+0000","status",NA,"323864916940_10156301411916941",NA,21,0,13
"1082","323864916940","The Galway Advertiser","Branar, the children's theatre company are staging plays for Galway's tiniest theatre lovers in The Mick Lally Theatre on Saturdays","2018-03-03T10:05:00+0000","link","http://www.advertiser.ie/galway/article/98861/shows-for-galways-tiniest-theatre-goers","323864916940_10156292665271941",NA,36,22,5
"1083","323864916940","The Galway Advertiser","Update from Bus Éireann","2018-03-03T09:53:52+0000","link","http://www.buseireann.ie/news.php?id=2633&month=Mar","323864916940_10156301345851941","The Galway Advertiser shared Bus Éireann's post.",6,3,2
"1084","323864916940","The Galway Advertiser","Shout out to the Radiation Therapy staff in GUH who braved the elements to keep the show in the road. Cup of tea well earned yesterday. Heroes.","2018-03-03T08:23:50+0000","photo","https://www.facebook.com/GalwayAdvertiser/photos/a.10150259308546941.346109.323864916940/10156301212091941/?type=3","323864916940_10156301213126941",NA,385,14,4
"1085","323864916940","The Galway Advertiser","City Council report that roads at harbour reopened following uneventful high tide.  Roads crews continue salting primary routes around city as they have since 5 am. Caution still advised out and about.","2018-03-03T08:12:23+0000","photo","https://www.facebook.com/GalwayAdvertiser/photos/a.10150259308546941.346109.323864916940/10156301195526941/?type=3","323864916940_10156301198136941",NA,25,0,3
"1086","323864916940","The Galway Advertiser","<U+202A>100 per cent Galway too - good to see Sen Billy Lawless feature in Chicago’s Welcoming City campaign.","2018-03-03T08:09:47+0000","photo","https://www.facebook.com/GalwayAdvertiser/photos/a.10150259308546941.346109.323864916940/10156301193156941/?type=3","323864916940_10156301194176941",NA,68,7,3
"1087","323864916940","The Galway Advertiser","Galway City Council's Severe Weather Assessment and Response Team has met each day this week to assess the current and forecasted situation regarding the current snow and ice warnings and other weather related issues.
The Coordination Group reconvened this evening and received reports. 
There is a status Orange warning Snow/Ice that applies to Galway City currently in place and up to 9.00am on Saturday, 3rd March. Snowfall continues across the city. Salting of national, regional and the main routes across the city will take place between 5.00 am and 10.00am on Saturday morning. Galway City Council continues to have an ample supply (and reserve stock) of salt.
City Council staff will continue to be deployed as long as it it is safe for them to be outdoors.
We're working closely with Cope Galway in relation to getting rough sleepers into our Cold Weather service in the Westside. If anyone is aware of rough sleepers who may need a bed, please contact Cope at 1800 788887 or 085 8009641 (9pm+)
Emergency calls for City Council regarding essential services can be made to 091 536400. On-call staff are responding to emergencies as they arise and if they can be deployed safely.
City Hall, Leisureland and the City Museum and recreation centres across the city will remain closed on Saturday. Druid Theatre company's performances of Waiting For Godot in the Town Hall Theatre at 2pm and 8pm on Saturday will go ahead. 
Galway City Council's advice to motorists, pedestrians and the public in general is to only undertake journeys if absolutely necessary,  no matter how short.
High Tides: the OPW issued a high tide advisory notice for the period of Thurs. 1st Mar. to Mon. 5th March. Galway City Council are aware of the current period of very high astronomical spring tides. The highest astronomical tide in this period will occur on Saturday morning at 5.50am. The assessment at the moment is that the risk of over-topping in the Docks/Spanish Arch/Claddagh area and in Salthill is low. City Council crews will be on-site on Saturday morning from 5am and may close roads should any overtopping occur.
The Infrastructure section will monitor tide levels and keep in contact with the Harbour Master during this period of high astronomical spring tides. The Aquadam bund at Fishmarket will be partially inflated and roads crews will be on standby (for road closures etc.) in the event of overtopping/flooding due to tides. 
Galway City Council remains in constant contact with the National Emergency Coordination Group and with other service providers including An Gárda Síochána, Civil Defence and the Fire Service locally. The Coordination Group in Galway City Council will reconvene on Saturday while staff and crews remain on standby to respond to issues as they arise during the day.
Members of the public are reminded of the advice regarding unnecessary journeys. Caution is advised on footpaths and streets as snow and ice will continue to be present.
Frequent information updates are available on Galway City Council's Facebook and Twitter @GalwayCityCo pages.","2018-03-02T23:22:42+0000","status",NA,"323864916940_10156300311481941",NA,37,4,20
"1088","323864916940","The Galway Advertiser","Here is a round up of today's creative activities.
Thank you all for letting us be a part of it!","2018-03-02T22:17:00+0000","photo","https://www.facebook.com/GalwayAdvertiser/photos/a.10150259308546941.346109.323864916940/10156300137076941/?type=3","323864916940_10156300142496941","The Galway Advertiser added 30 new photos — with Aisling Joyce and 15 others in Galway, Ireland.",371,28,95
"1089","323864916940","The Galway Advertiser","Galway's freshest underground music nite Rhythm n' Groove' takes place Friday the 9th March!
The launch night will take place on the top floor - Busker Brownes Bar & Kirbys Restaurant.
Donegal Dj Gavin Byrne plays a vinyl only mix retrospective of all things techno. 
From vintage techno grooves to the more obscure.
Over 4 hours of audio pleasure seamlessly crafted to make you move.
So come along and check it out and why not bring your friends. 
One lucky dancer will WIN a skydive ticket to do a skydive over the 2nd most scenic airport strip in the world-Carrickfinn airport in lurrrvley Donegal!
Doors: 9.30 - 2am
Admission: €6
(A percentage of door takings are donated to charity)","2018-03-02T20:40:00+0000","photo","https://www.facebook.com/GalwayAdvertiser/photos/a.328718251940.152812.323864916940/10156299578331941/?type=3","323864916940_10156298263276941","The Galway Advertiser added 4 new photos.",4,0,1
"1090","323864916940","The Galway Advertiser","Carraroe water restrictions to continue through the night while reservoirs refill
 
Customers in Galway urged to turn off taps while supplies deplete due to unprecedented demand
 
Irish Water is advising customers in Carraroe that due to exceptionally high water demand and ongoing mechanical issues at the water treatment plant restrictions to water supply will continue unbroken until tomorrow morning. Water supply to the village and the nursing home is being maintained. It is intended to restore water supply to all areas in the morning.
 
Last night Irish Water, working in partnership with Galway County Council, was able to lift the restrictions for a couple of hours to allow water storage tanks in attics refill. However, reservoirs have not sufficiently filled today to enable a repeat of that tonight.
 
We are grateful to Galway Fire Service who delivered bottled water out to Carraroe this evening on behalf of Irish Water and the local fire service will distribute it to vulnerable customers. A further update will issue tomorrow.
 
Across Co Galway customers are being advised that due to the extremely cold weather conditions and exceptionally high water demand, water treatment plants are struggling to keep up with supply demands. 
 
Customers are being asked to conserve water to avoid reservoirs emptying and water pressure to homes and businesses being affected.
 
Customers in Tír an Fhia were without water this morning however, water supply was restored shortly after lunch.
 
There is huge demand being registered on the Tully and Letterfrack water supplies due to taps being left running in people’s homes and on farms. Irish Water is urging customers to conserve water. Restrictions will be in place on these schemes from 10am today until 6pm with supply due to be restored at 6pm for a couple of hours. Water will be restricted again overnight to fill the reservoirs.
 
Water levels on Inishbofin are very low following a mechanical failure at the water treatment plant. A repair crew will travel to the island tomorrow morning (Saturday) to carry out repairs. Customers on the island are urged to conserve water. Bottled water will be ferried to the island tomorrow and available to the public for collection at Inishbofin pier from 12.30pm.
 
In East Galway customers are again urged to conserve water by not running taps, taking showers instead of baths and to refrain from using dishwashers and washing machines.
 
The following areas are experiencing low pressure and/or loss of supply due to an increase in demand and some issues at treatment plants: Kilkerrin/Moylough, Mountbellew, Dunmore/Glenamaddy, Ahascragh, Williamstown and Tuam.
 
Irish Water working in partnership with Galway County Council would like to apologise to customers for the inconvenience this is causing and assures customers that repairs will be completed as soon as possible. 
 
Once further information is available we will issue another update. Updates will also be posted to the supply and service section of Irish Water’s website at www.water.ie/water-supply/supply-and-service-update/","2018-03-02T19:46:30+0000","link","http://www.water.ie/water-supply/supply-and-service-update/","323864916940_10156299767111941",NA,4,1,2
"1091","323864916940","The Galway Advertiser","Home Renovation Event by Renovate360° is postponed. 

The safety of their members and the public is of the utmost importance to them so for that reason they are postponing their Renovate360 event.

 St. Anthony's & Claddagh Credit Union Renovate360° Loans are available regardless of the weather in both Credit Unions from Monday on. 

Please keep an eye on their pages and they will announce details of the rescheduled event shortly.","2018-03-02T19:36:00+0000","photo","https://www.facebook.com/stanthonyscu/photos/a.892120674147889.1073741837.175208195839144/2089904131036198/?type=3","323864916940_10156299592546941","The Galway Advertiser shared St. Anthony's & Claddagh Credit Union's post.",2,0,1
"1092","323864916940","The Galway Advertiser","Paddy Hanna's music ranges from chanson to country to late night rumination and odd-ball pop, all with a knack for a big chorus, sung by a manly croon as eccentric as Bryan Ferry's! Check out his new album and see him in the Roisin Dubh this weekend","2018-03-02T18:26:19+0000","link","http://www.advertiser.ie/galway/article/98860/paddy-hanna-debut-album-launch-at-risn-dubh","323864916940_10156291601271941",NA,1,0,0
"1093","323864916940","The Galway Advertiser","Revised warning for Galway from @MetEireann  
STATUS ORANGE
Snow-ice warning for Munster.... and Galway
Snow accumulations continuing to increase due to further falls of snow
Issued:Friday 02 March 2018 15:00
Valid:Friday 02 March 2018 16:00 to Saturday 03 March 2018 09:00","2018-03-02T16:49:16+0000","photo","https://www.facebook.com/GalwayAdvertiser/photos/a.328718251940.152812.323864916940/10156299328306941/?type=3","323864916940_10156299329141941",NA,17,6,6
"1094","323864916940","The Galway Advertiser","The snowmen are racier out Moylough way — pic by Mher Garcia Mannion","2018-03-02T16:34:01+0000","photo","https://www.facebook.com/GalwayAdvertiser/photos/a.328718251940.152812.323864916940/10156299286601941/?type=3","323864916940_10156299286691941",NA,191,21,21
"1095","323864916940","The Galway Advertiser","Ríodhna O'Connor In Lettermore stuck in the snow","2018-03-02T16:33:00+0000","photo","https://www.facebook.com/GalwayAdvertiser/photos/a.328718251940.152812.323864916940/10156299282746941/?type=3","323864916940_10156299282931941",NA,106,4,9
"1096","323864916940","The Galway Advertiser","This is some hairstyle — Pic by Seamus O Tuathail","2018-03-02T16:32:30+0000","photo","https://www.facebook.com/GalwayAdvertiser/photos/a.328718251940.152812.323864916940/10156299271386941/?type=3","323864916940_10156299271621941",NA,62,4,6
"1097","323864916940","The Galway Advertiser","Young Lee Collins gives the thumbs up to his snowman.","2018-03-02T16:31:52+0000","photo","https://www.facebook.com/GalwayAdvertiser/photos/a.328718251940.152812.323864916940/10156299262071941/?type=3","323864916940_10156299263606941",NA,42,4,7
"1098","323864916940","The Galway Advertiser","Innovation for this entrepreneur....pic by Declan Sullivan","2018-03-02T16:30:32+0000","photo","https://www.facebook.com/GalwayAdvertiser/photos/a.328718251940.152812.323864916940/10156299247431941/?type=3","323864916940_10156299250431941",NA,31,3,4
"1099","323864916940","The Galway Advertiser","Nora Rose and Sarah from New Jersey built this snowman in Salthill today. These girls are well used to snowstorms but had great fun with this Irish version.","2018-03-02T16:29:27+0000","photo","https://www.facebook.com/GalwayAdvertiser/photos/a.328718251940.152812.323864916940/10156299239691941/?type=3","323864916940_10156299239926941",NA,20,2,5
"1100","323864916940","The Galway Advertiser","Great fun in Dangan Heights where the kids built a large igloo. Planning Permission application will be at City Hall in the morning.","2018-03-02T16:28:43+0000","photo","https://www.facebook.com/GalwayAdvertiser/photos/a.328718251940.152812.323864916940/10156299234416941/?type=3","323864916940_10156299234711941",NA,62,8,4
"1101","323864916940","The Galway Advertiser","8ft tall snowman supporting St. Michaels GAA Club in Galway City with James, Aoife, Ronan and Luca.","2018-03-02T16:27:18+0000","photo","https://www.facebook.com/GalwayAdvertiser/photos/a.10150259308546941.346109.323864916940/10156299011606941/?type=3","323864916940_10156299227731941",NA,41,2,3
"1102","323864916940","The Galway Advertiser","Fiona and Kathy Keane with their snowman and snowdog in Cregmore.","2018-03-02T16:26:35+0000","photo","https://www.facebook.com/GalwayAdvertiser/photos/a.328718251940.152812.323864916940/10156299225326941/?type=3","323864916940_10156299225741941",NA,48,0,6
"1103","323864916940","The Galway Advertiser","Joshua in Barna - Pic by Liam Carroll","2018-03-02T16:25:44+0000","photo","https://www.facebook.com/GalwayAdvertiser/photos/a.328718251940.152812.323864916940/10156299221981941/?type=3","323864916940_10156299222296941",NA,24,0,2
"1104","323864916940","The Galway Advertiser","Snowflake the cat in Doughiska - Pic - Agita Elizabet Daukste","2018-03-02T16:25:18+0000","photo","https://www.facebook.com/GalwayAdvertiser/photos/a.328718251940.152812.323864916940/10156299218261941/?type=3","323864916940_10156299221051941",NA,106,7,11
"1105","323864916940","The Galway Advertiser","Johnny McQuillan's snowman has attitude and personality.","2018-03-02T16:23:19+0000","photo","https://www.facebook.com/GalwayAdvertiser/photos/a.328718251940.152812.323864916940/10156299206551941/?type=3","323864916940_10156299206661941","The Galway Advertiser added 2 new photos.",113,6,16
"1106","323864916940","The Galway Advertiser","This is super as well from Athenry — Pic by Magda Papkala","2018-03-02T16:19:39+0000","photo","https://www.facebook.com/GalwayAdvertiser/photos/a.328718251940.152812.323864916940/10156299178266941/?type=3","323864916940_10156299178586941",NA,760,37,35
"1107","323864916940","The Galway Advertiser","And then along come the professionals — wow. Snow king and queen by Eamon Flaherty from Westside. Super snow sculpture.","2018-03-02T16:18:46+0000","photo","https://www.facebook.com/GalwayAdvertiser/photos/a.328718251940.152812.323864916940/10156299175541941/?type=3","323864916940_10156299175636941",NA,945,47,191
"1108","323864916940","The Galway Advertiser","Rian in Athenry's first snowman — pic by Caitriona Redmond","2018-03-02T16:17:17+0000","photo","https://www.facebook.com/GalwayAdvertiser/photos/a.328718251940.152812.323864916940/10156299172611941/?type=3","323864916940_10156299172786941","The Galway Advertiser is with Justin Collins and Caitriona Redmond.",41,2,7
"1109","323864916940","The Galway Advertiser","11ft tall in Carraroe — anyone bigger than that. Pic from Nóra-Máire Uí Mhocháin","2018-03-02T16:15:49+0000","photo","https://www.facebook.com/GalwayAdvertiser/photos/a.328718251940.152812.323864916940/10156299166141941/?type=3","323864916940_10156299166286941",NA,300,14,36
"1110","323864916940","The Galway Advertiser","This one answers to the name Snowquille O'Neill","2018-03-02T16:14:52+0000","photo","https://www.facebook.com/GalwayAdvertiser/photos/a.328718251940.152812.323864916940/10156299164236941/?type=3","323864916940_10156299164421941",NA,19,1,2
"1111","323864916940","The Galway Advertiser","Sonia Carrick and friends built this one.","2018-03-02T16:13:46+0000","photo","https://www.facebook.com/GalwayAdvertiser/photos/a.328718251940.152812.323864916940/10156299162176941/?type=3","323864916940_10156299162306941",NA,100,9,6
"1112","323864916940","The Galway Advertiser","The beauty of Merlin Woods in March — Pics by Sharon Quinn","2018-03-02T16:12:47+0000","photo","https://www.facebook.com/GalwayAdvertiser/photos/a.328718251940.152812.323864916940/10156299160146941/?type=3","323864916940_10156299160236941","The Galway Advertiser added 3 new photos.",42,2,6
"1113","323864916940","The Galway Advertiser","Big snowmen — some under the weather and some because of the weather. Pics by Leanne O'Reilly","2018-03-02T16:11:30+0000","photo","https://www.facebook.com/GalwayAdvertiser/photos/a.328718251940.152812.323864916940/10156299157716941/?type=3","323864916940_10156299157871941","The Galway Advertiser added 2 new photos.",39,6,1
"1114","323864916940","The Galway Advertiser","The snowmen are doubling up in McBride Ave, Mervue — Pic by Tommy Byrne","2018-03-02T16:08:42+0000","photo","https://www.facebook.com/GalwayAdvertiser/photos/a.328718251940.152812.323864916940/10156299150041941/?type=3","323864916940_10156299150521941",NA,59,3,7
"1115","323864916940","The Galway Advertiser","He's a big 'un - Pic by Mary Noone Ruane","2018-03-02T16:07:46+0000","photo","https://www.facebook.com/GalwayAdvertiser/photos/a.328718251940.152812.323864916940/10156299148381941/?type=3","323864916940_10156299148501941",NA,25,0,3
"1116","323864916940","The Galway Advertiser","Jurgen Klopp wouldn't fancy the diet that this snowman is on. He's squeezed into that jersey. Pic Lorraine Naughton","2018-03-02T16:05:22+0000","photo","https://www.facebook.com/GalwayAdvertiser/photos/a.328718251940.152812.323864916940/10156299140236941/?type=3","323864916940_10156299140796941",NA,39,6,6
"1117","323864916940","The Galway Advertiser","Team work pays on Paddy the snowman with Leitir Burca residents. Looks like he didn't know his safe cross code. Pic: Trish Gannon","2018-03-02T16:03:20+0000","photo","https://www.facebook.com/GalwayAdvertiser/photos/a.328718251940.152812.323864916940/10156299136021941/?type=3","323864916940_10156299136181941","The Galway Advertiser is with Trish Gannon and Serena Whelan.",28,1,1
"1118","323864916940","The Galway Advertiser","Frances Daly's snowman looks like it was on the tear. @galwayad","2018-03-02T16:00:59+0000","photo","https://www.facebook.com/GalwayAdvertiser/photos/a.328718251940.152812.323864916940/10156299131876941/?type=3","323864916940_10156299131941941",NA,149,9,12
"1119","323864916940","The Galway Advertiser","Chilling out in Forster Court in a riot of colour. Pic: Kenneth McNamara","2018-03-02T15:57:28+0000","photo","https://www.facebook.com/GalwayAdvertiser/photos/a.328718251940.152812.323864916940/10156299120496941/?type=3","323864916940_10156299122346941",NA,273,18,14
"1120","323864916940","The Galway Advertiser","The Royal Moscow Ballet are coming to the Town Hall Theatre Galway to stage Tchaikovsky's Sleeping Beauty. Read Charlie McBride's interview with founder and choreographer Anatoly Emelianov","2018-03-02T15:45:00+0000","link","http://www.advertiser.ie/galway/article/98864/royal-moscow-ballet-bring-sleeping-beauty-to-town-hall","323864916940_10156291593041941",NA,7,2,2
"1121","323864916940","The Galway Advertiser","Tallest snow man in the West? 7ft tall.
Thanks for sharing Ben.","2018-03-02T14:30:27+0000","photo","https://www.facebook.com/GalwayAdvertiser/photos/a.328718251940.152812.323864916940/10156298804456941/?type=3","323864916940_10156298804491941",NA,336,125,7
"1122","323864916940","The Galway Advertiser","Water supply under pressure in areas of Galway due to increased demand and water treatment plant issues
 
Irish Water is advising customers in Co Galway that due to the extremely cold weather conditions and exceptionally high water demand, water treatment plants are struggling to keep up with supply demands. 
 
Customers are being asked to conserve water to avoid reservoirs emptying and water pressure to homes and businesses being affected.
 
In Carraroe restrictions were imposed yesterday due to high demand and mechanical issues at the water treatment plant. Supply was restored to customers for two hours last night to allow attic storage tanks to refill and the restrictions are once again in place. Supply to the village and the nursing home is being maintained.
 
Customers in Tír an Fhia are without water since 5am this morning. A mechanical fault at the treatment plant will be repaired once it is safe for crews to attend the site.
 
There is huge demand being registered on the Tully and Letterfrack water supplies due to taps being left running in people’s homes. Irish Water is urging customers to conserve water. Restrictions will be in place on these schemes from 10am today until 6pm with supply due to be restored at 6pm for a couple of hours. Water will be restricted again overnight to fill the reservoirs.
 
Water levels on Inishbofin are very low following a mechanical failure at the water treatment plant. A repair crew will travel to the island as soon as possible to carry out repairs. Customers on the island are urged to conserve water.
 
In Galway east customers are again urged to conserve water by not running taps, taking showers instead of baths and to refrain from using dishwashers and washing machines.
 
The following areas are experiencing low pressure and/or loss of supply due to an increase in demand and some issues at treatment plants: Kilkerrin/Moylough, Mountbellew, Dunmore/Glenamaddy, Ahascragh and Williamstown.
 
Irish Water working in partnership with Galway County Council would like to apologise to customers for the inconvenience this is causing and assures customers that repairs will be completed as soon as possible. 
 
Once further information is available we will issue another update. Updates will also be posted to the supply and service section of Irish Water’s website at www.water.ie/water-supply/supply-and-service-update/","2018-03-02T13:56:24+0000","link","http://www.water.ie/water-supply/supply-and-service-update/","323864916940_10156298731871941",NA,19,11,13
"1123","323864916940","The Galway Advertiser","Kids of Baile an Choiste busy this morning.","2018-03-02T11:41:21+0000","photo","https://www.facebook.com/GalwayAdvertiser/photos/a.328718251940.152812.323864916940/10156298431196941/?type=3","323864916940_10156298431256941",NA,87,4,15
"1124","323864916940","The Galway Advertiser","Looks like Galway will have to wait to beat Monaghan and Limerick <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BD><ed><U+00B8><U+008F>","2018-03-02T10:52:58+0000","link","http://www.gaa.ie/news/all-allianz-football-and-hurling-league-matches-postponed/","323864916940_10156298357126941","The Galway Advertiser shared Official GAA's post.",6,4,1
"1125","323864916940","The Galway Advertiser","Dead cold — See the drifts pictured at the Old Cemetery at Ballymacward. (sent in by Marie Nutley taken by William Parker)","2018-03-02T09:55:12+0000","photo","https://www.facebook.com/GalwayAdvertiser/photos/a.328718251940.152812.323864916940/10156298252346941/?type=3","323864916940_10156298252731941",NA,139,34,58
"1126","323864916940","The Galway Advertiser","Not much grip on this — the Prom pictured by Karl Moore","2018-03-02T09:53:12+0000","photo","https://www.facebook.com/GalwayAdvertiser/photos/a.328718251940.152812.323864916940/10156298249241941/?type=3","323864916940_10156298249316941",NA,28,2,6
"1127","323864916940","The Galway Advertiser","The carpark at the Prom: Pic Karl Moore","2018-03-02T09:48:59+0000","photo","https://www.facebook.com/GalwayAdvertiser/photos/a.328718251940.152812.323864916940/10156298243561941/?type=3","323864916940_10156298243656941",NA,28,1,2
"1128","323864916940","The Galway Advertiser","One jogger on the prom this morning... Pic: Karl Moore","2018-03-02T09:46:43+0000","photo","https://www.facebook.com/GalwayAdvertiser/photos/a.328718251940.152812.323864916940/10156298240936941/?type=3","323864916940_10156298241036941",NA,186,56,10
